"GEO_ID","NAME","B17018_001E","B17018_001M","B17018_002E","B17018_002M","B17018_003E","B17018_003M","B17018_004E","B17018_004M","B17018_005E","B17018_005M","B17018_006E","B17018_006M","B17018_007E","B17018_007M","B17018_008E","B17018_008M","B17018_009E","B17018_009M","B17018_010E","B17018_010M","B17018_011E","B17018_011M","B17018_012E","B17018_012M","B17018_013E","B17018_013M","B17018_014E","B17018_014M","B17018_015E","B17018_015M","B17018_016E","B17018_016M","B17018_017E","B17018_017M","B17018_018E","B17018_018M","B17018_019E","B17018_019M","B17018_020E","B17018_020M","B17018_021E","B17018_021M","B17018_022E","B17018_022M","B17018_023E","B17018_023M","B17018_024E","B17018_024M","B17018_025E","B17018_025M","B17018_026E","B17018_026M","B17018_027E","B17018_027M","B17018_028E","B17018_028M","B17018_029E","B17018_029M","B17018_030E","B17018_030M","B17018_031E","B17018_031M","B17018_032E","B17018_032M","B17018_033E","B17018_033M","B17018_034E","B17018_034M","B17018_035E","B17018_035M",
"860Z200US24437","ZCTA5 24437","391","187","30","43","30","43","30","43","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","361","181","320","179","0","13","214","169","92","60","14","23","41","41","10","19","0","13","0","13","0","13","10","19","31","34","0","13","0","13","0","13","31","34",
"860Z200US24439","ZCTA5 24439","188","83","13","13","1","3","1","3","0","13","0","13","0","13","12","13","2","4","0","13","0","13","2","4","0","13","10","13","0","13","10","13","0","13","0","13","175","80","119","55","4","6","77","41","13","12","25","30","56","55","33","53","33","53","0","13","0","13","0","13","23","20","0","13","16","18","7","10","0","13",
"860Z200US24440","ZCTA5 24440","717","208","11","17","11","17","0","13","0","13","11","17","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","706","211","588","193","18","29","278","136","229","127","63","47","118","86","15","23","15","23","0","13","0","13","0","13","103","84","0","13","33","50","57","67","13","22",
"860Z200US24441","ZCTA5 24441","1727","257","201","150","121","146","0","19","4","7","117","146","0","19","80","46","3","7","0","19","3","7","0","19","0","19","77","46","0","19","55","48","22","27","0","19","1526","199","1287","195","73","48","403","152","426","130","385","122","239","92","112","61","7","12","44","42","44","49","17","26","127","77","38","59","21","24","50","43","18","18",
"860Z200US24442","ZCTA5 24442","17","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","17","14","17","14","0","13","3","5","5","8","9","10","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"860Z200US24445","ZCTA5 24445","601","141","104","95","77","92","65","89","12","24","0","13","0","13","27","30","0","13","0","13","0","13","0","13","0","13","27","30","0","13","16","18","11","24","0","13","497","137","391","130","38","41","93","56","207","111","53","41","106","53","28","32","0","13","11","21","17","28","0","13","78","46","0","13","22","27","51","44","5","10",
"860Z200US24448","ZCTA5 24448","102","63","10","8","8","8","3","5","3","5","0","13","2","3","2","3","2","3","0","13","0","13","2","3","0","13","0","13","0","13","0","13","0","13","0","13","92","63","82","63","1","2","30","21","45","56","6","10","10","9","6","6","2","3","2","3","0","13","2","3","4","6","3","6","0","13","0","13","1","2",
"860Z200US24450","ZCTA5 24450","3701","360","113","94","31","34","0","21","25","33","6","10","0","21","82","85","0","21","0","21","0","21","0","21","0","21","82","85","0","21","71","78","11","18","0","21","3588","357","2859","341","150","102","646","253","675","169","1388","221","729","236","144","87","27","32","21","34","30","43","66","57","585","217","44","68","184","161","183","106","174","100",
"860Z200US24457","ZCTA5 24457","94","63","22","34","0","13","0","13","0","13","0","13","0","13","22","34","0","13","0","13","0","13","0","13","0","13","22","34","22","34","0","13","0","13","0","13","72","56","34","43","0","13","6","10","28","42","0","13","38","41","0","13","0","13","0","13","0","13","0","13","38","41","0","13","26","39","12","18","0","13",
"860Z200US24458","ZCTA5 24458","94","44","13","15","13","15","0","13","5","8","0","13","8","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","81","41","81","41","19","17","47","37","5","8","10","11","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"860Z200US24459","ZCTA5 24459","140","87","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","140","87","49","40","0","13","14","20","35","34","0","13","91","83","64","77","0","13","64","77","0","13","0","13","27","32","0","13","0","13","0","13","27","32",
"860Z200US24460","ZCTA5 24460","328","126","33","40","33","40","17","27","16","28","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","295","132","272","129","5","7","35","34","140","111","92","53","23","32","0","13","0","13","0","13","0","13","0","13","23","32","0","13","7","12","16","27","0","13",
"860Z200US24464","ZCTA5 24464","113","82","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","113","82","11","18","1","5","10","16","0","13","0","13","102","78","0","13","0","13","0","13","0","13","0","13","102","78","0","13","75","82","22","30","5","11",
"860Z200US24465","ZCTA5 24465","380","71","12","11","12","11","5","8","3","5","4","6","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","368","70","277","65","15","20","66","36","93","40","103","38","91","46","12","13","6","9","0","13","6","10","0","13","79","44","7","7","0","13","17","16","55","39",
"860Z200US24467","ZCTA5 24467","986","271","16","25","0","13","0","13","0","13","0","13","0","13","16","25","0","13","0","13","0","13","0","13","0","13","16","25","0","13","16","25","0","13","0","13","970","272","816","250","0","13","181","137","268","136","367","180","154","101","64","99","0","13","64","99","0","13","0","13","90","79","0","13","66","74","24","37","0","13",
"860Z200US24469","ZCTA5 24469","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"860Z200US24471","ZCTA5 24471","399","138","7","12","0","13","0","13","0","13","0","13","0","13","7","12","0","13","0","13","0","13","0","13","0","13","7","12","7","12","0","13","0","13","0","13","392","138","392","138","15","23","83","53","96","73","198","93","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"860Z200US24472","ZCTA5 24472","575","202","34","38","34","38","0","13","34","38","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","541","199","488","192","7","26","216","164","125","67","140","94","53","41","36","40","0","13","0","13","17","23","19","31","17","28","0","13","17","28","0","13","0","13",
"860Z200US24473","ZCTA5 24473","289","94","20","34","20","34","0","13","20","34","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","269","95","207","83","35","55","29","31","25","29","118","69","62","57","0","13","0","13","0","13","0","13","0","13","62","57","18","28","0","13","18","28","26","42",
"860Z200US24474","ZCTA5 24474","117","78","29","43","0","13","0","13","0","13","0","13","0","13","29","43","29","43","0","13","29","43","0","13","0","13","0","13","0","13","0","13","0","13","0","13","88","74","88","74","0","13","41","52","47","52","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"860Z200US24476","ZCTA5 24476","79","53","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","79","53","79","53","0","13","15","24","16","26","48","41","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"860Z200US24477","ZCTA5 24477","3159","309","209","107","29","33","0","21","29","33","0","21","0","21","180","106","51","63","51","63","0","21","0","21","0","21","129","80","16","21","99","79","14","22","0","21","2950","309","2504","281","133","86","786","212","795","244","790","193","446","177","153","92","0","21","101","87","38","40","14","24","293","141","29","40","108","79","117","96","39","39",
"860Z200US24479","ZCTA5 24479","513","145","43","52","13","23","0","13","13","23","0","13","0","13","30","46","0","13","0","13","0","13","0","13","0","13","30","46","0","13","30","46","0","13","0","13","470","143","419","129","32","51","43","48","88","54","256","86","51","57","51","57","0","13","16","27","35","50","0","13","0","13","0","13","0","13","0","13","0","13",
"860Z200US24482","ZCTA5 24482","1397","234","61","72","18","31","0","19","18","31","0","19","0","19","43","67","0","19","0","19","0","19","0","19","0","19","43","67","43","67","0","19","0","19","0","19","1336","233","935","223","35","40","188","89","396","203","316","112","401","119","102","68","0","19","102","68","0","19","0","19","299","114","65","74","143","91","70","66","21","26",
"860Z200US24483","ZCTA5 24483","255","122","8","14","8","14","0","13","8","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","247","122","209","119","8","14","143","112","28","35","30","38","38","33","31","30","0","13","19","31","0","13","12","19","7","13","0","13","0","13","0","13","7","13",
"860Z200US24484","ZCTA5 24484","103","48","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","103","48","70","45","0","13","37","33","19","23","14","24","33","30","16","26","16","26","0","13","0","13","0","13","17","16","5","9","5","11","7","12","0","13",
"860Z200US24485","ZCTA5 24485","102","37","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","102","37","68","34","8","13","33","23","18","19","9","11","34","26","27","26","0","13","27","26","0","13","0","13","7","12","0","13","7","12","0","13","0","13",
"860Z200US24486","ZCTA5 24486","836","173","29","42","11","22","0","13","0","13","0","13","11","22","18","28","18","28","0","13","18","28","0","13","0","13","0","13","0","13","0","13","0","13","0","13","807","170","547","157","40","43","123","94","173","109","211","93","260","134","54","62","0","13","54","62","0","13","0","13","206","125","0","13","43","61","88","75","75","77",
"860Z200US24487","ZCTA5 24487","145","65","7","11","0","13","0","13","0","13","0","13","0","13","7","11","0","13","0","13","0","13","0","13","0","13","7","11","7","11","0","13","0","13","0","13","138","61","138","61","0","13","63","53","15","23","60","44","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"860Z200US24501","ZCTA5 24501","6038","572","1002","330","128","79","16","29","22","26","69","56","21","34","874","322","65","54","0","25","22","26","34","43","9","16","809","314","114","67","546","306","124","88","25","42","5036","541","3224","423","288","135","554","159","1154","328","1228","269","1812","406","402","162","68","52","108","94","85","70","141","109","1410","341","210","116","545","230","421","182","234","117",
"860Z200US24502","ZCTA5 24502","9497","644","566","174","242","133","0","28","56","56","75","49","111","119","324","131","43","50","0","28","25","41","11","17","7","17","281","130","57","43","115","83","54","59","55","57","8931","610","6880","568","252","112","1291","299","1967","376","3370","426","2051","369","489","171","54","37","108","79","179","132","148","85","1562","337","141","95","181","79","733","256","507","207",
"860Z200US24503","ZCTA5 24503","5139","360","216","98","87","75","0","25","52","67","2","6","33","38","129","87","14","24","0","25","0","25","14","24","0","25","115","82","0","25","0","25","65","72","50","54","4923","370","4205","391","64","59","264","105","944","232","2933","298","718","186","157","81","0","25","61","58","32","25","64","64","561","179","78","83","91","72","204","120","188","94",
"860Z200US24504","ZCTA5 24504","2139","272","359","178","50","43","21","27","0","19","19","28","10","15","309","159","53","48","0","19","37","49","16","28","0","19","256","147","19","29","130","110","97","79","10","16","1780","295","1294","268","75","49","327","106","580","227","312","120","486","159","69","52","12","24","30","32","27","39","0","19","417","145","136","104","136","83","63","58","82","75",
"860Z200US24515","ZCTA5 24515","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"860Z200US24517","ZCTA5 24517","1250","161","69","61","7","13","0","13","7","13","0","13","0","13","62","60","42","55","0","13","42","55","0","13","0","13","20","27","0","13","7","12","13","24","0","13","1181","166","840","167","30","37","231","88","327","125","252","101","341","113","131","70","13","16","61","52","45","41","12","20","210","96","16","20","128","80","49","42","17","22",
"860Z200US24520","ZCTA5 24520","722","175","58","69","9","13","0","13","9","13","0","13","0","13","49","68","0","13","0","13","0","13","0","13","0","13","49","68","0","13","0","13","0","13","49","68","664","175","431","155","44","74","132","66","183","99","72","65","233","128","55","47","0","13","16","26","39","38","0","13","178","123","51","63","61","94","32","32","34","47",
"860Z200US24521","ZCTA5 24521","2546","288","210","93","59","63","18","30","35","53","6","10","0","19","151","80","77","61","5","9","48","51","24","32","0","19","74","70","15","27","29","50","5","7","25","38","2336","278","1986","285","219","114","651","164","394","119","722","216","350","112","77","47","28","40","41","35","0","19","8","15","273","101","26","30","107","63","40","38","100","61",
"860Z200US24522","ZCTA5 24522","2757","213","267","123","121","74","42","40","36","40","31","39","12","21","146","85","48","51","15","24","33","44","0","19","0","19","98","68","6","11","72","63","20","22","0","19","2490","198","2022","196","79","57","750","139","683","148","510","110","468","143","89","69","40","53","38","43","11","15","0","19","379","127","19","22","58","34","231","95","71","77",
"860Z200US24523","ZCTA5 24523","5770","430","622","273","247","125","20","35","138","89","59","75","30","30","375","242","95","94","53","75","29","41","13","21","0","25","280","214","151","182","32","38","76","87","21","34","5148","372","4135","388","292","139","1261","260","1277","272","1305","283","1013","280","440","200","74","52","165","109","134","137","67","66","573","193","41","53","206","110","213","125","113","72",
"860Z200US24526","ZCTA5 24526","451","150","24","27","24","27","15","24","9","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","427","152","353","142","28","38","76","49","121","70","128","108","74","56","21","34","0","13","21","34","0","13","0","13","53","43","0","13","12","19","14","21","27","34",
"860Z200US24527","ZCTA5 24527","837","141","29","35","5","10","0","13","5","10","0","13","0","13","24","34","24","34","0","13","0","13","0","13","24","34","0","13","0","13","0","13","0","13","0","13","808","142","571","140","54","44","193","63","210","111","114","61","237","101","52","44","0","13","8","13","38","40","6","11","185","89","6","10","46","48","120","80","13","21",
"860Z200US24528","ZCTA5 24528","961","246","121","80","48","46","21","27","10","16","17","36","0","13","73","57","12","18","12","18","0","13","0","13","0","13","61","55","30","46","15","21","16","15","0","13","840","225","574","214","26","19","287","185","139","54","122","86","266","105","101","78","12","13","13","16","48","69","28","36","165","89","19","26","60","40","75","66","11","16",
"860Z200US24529","ZCTA5 24529","342","89","50","42","50","42","0","13","30","29","0","13","20","31","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","292","83","230","65","33","37","62","36","80","40","55","32","62","57","0","13","0","13","0","13","0","13","0","13","62","57","8","13","54","54","0","13","0","13",
"860Z200US24530","ZCTA5 24530","261","145","120","133","94","129","94","129","0","13","0","13","0","13","26","40","0","13","0","13","0","13","0","13","0","13","26","40","0","13","26","40","0","13","0","13","141","74","132","72","0","13","12","18","102","66","18","22","9","14","9","14","9","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"860Z200US24531","ZCTA5 24531","2086","259","242","104","89","67","22","25","67","63","0","19","0","19","153","85","1","7","1","7","0","19","0","19","0","19","152","84","12","22","34","25","106","73","0","19","1844","245","1295","191","182","109","402","128","328","121","383","111","549","163","249","143","96","113","13","15","99","61","41","46","300","97","84","52","110","85","23","20","83","70",
"860Z200US24534","ZCTA5 24534","389","98","24","29","8","15","8","15","0","13","0","13","0","13","16","25","0","13","0","13","0","13","0","13","0","13","16","25","0","13","0","13","16","25","0","13","365","90","275","86","40","33","102","59","88","53","45","30","90","61","19","21","19","21","0","13","0","13","0","13","71","52","0","13","33","32","30","37","8","16",
"860Z200US24536","ZCTA5 24536","88","57","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","88","57","82","53","0","13","30","27","16","25","36","43","6","25","0","13","0","13","0","13","0","13","0","13","6","25","0","13","0","13","0","13","6","25",
"860Z200US24538","ZCTA5 24538","1268","277","99","61","61","51","40","46","15","27","0","13","6","10","38","33","4","7","0","13","4","7","0","13","0","13","34","33","19","29","15","19","0","13","0","13","1169","275","951","247","76","83","330","196","333","124","212","74","218","90","22","29","0","13","2","3","20","30","0","13","196","94","19","23","31","26","109","76","37","55",
